customerID,gender,GenderBinary,SeniorCitizen,Partner,PartnerBinary,Dependents,DependentBinary,tenure Month,PhoneService,PhoneServiceBinary,MultipleLines,MultipleLinesBinary,InternetService,InternetServiceBinary,OnlineSecurity,OnlineSecurity,OnlineBackup,OnlineBackupBinary,DeviceProtection,DeviceProtetionBinary,TechSupport,TechSupportBinary,StreamingTV,StreamingTVBinary,StreamingMovies,StreamingMoviesBinary,Contract,ContractBinary,PaperlessBilling,PaperlessBillingBinary,PaymentMethod,PMElectronicCheck,PMMailedCheck,PMCreditCardAuto,MonthlyCharges,TotalCharges,Churn,ChurnBinary
4280-DLSHD,Male,1,0,Yes,1,No,0,8,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,54.75,445.85,No,0
1508-DFXCU,Male,1,0,No,0,No,0,12,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,81.45,912.00,No,0
8614-VGMMV,Female,0,0,No,0,No,0,15,Yes,1,Yes,2,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,49.1,679.55,Yes,1
7868-BGSZA,Male,1,0,Yes,1,No,0,43,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,80.2,3581.60,No,0
2800-QQUSO,Male,1,0,No,0,No,0,42,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.3,4222.95,No,0
2930-UOTMB,Female,0,0,No,0,No,0,31,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,Yes,2,No,1,No,1,Month-to-month,0,No,0,Credit card (automatic),0,0,1,65.25,1994.30,Yes,1
7973-DZRKH,Female,0,0,No,0,Yes,1,66,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,Yes,2,Yes,2,No,1,No,1,Two year,2,Yes,1,Credit card (automatic),0,0,1,90.95,5930.05,No,0
5914-DVBWJ,Female,0,1,No,0,No,0,18,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,85.45,1505.85,Yes,1
7698-YFGEZ,Male,1,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20,20.00,No,0
2533-QVMSK,Male,1,0,Yes,1,No,0,61,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,Yes,2,No,1,Two year,2,Yes,1,Electronic check,1,0,0,94.1,5638.30,Yes,1
9773-PEQBZ,Male,1,0,No,0,No,0,10,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,79.85,797.25,No,0
8644-XLFBW,Male,1,1,No,0,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,71.65,71.65,Yes,1
0650-BWOZN,Female,0,1,No,0,No,0,18,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,73.55,1359.45,No,0
8625-AZYZY,Male,1,0,Yes,1,No,0,24,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,104.65,2542.45,Yes,1
7785-RDVIG,Female,0,0,Yes,1,Yes,1,3,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,19.3,54.70,No,0
9602-WCXPI,Male,1,0,No,0,No,0,50,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Credit card (automatic),0,0,1,20.15,989.05,No,0
2903-YYTBW,Male,1,0,Yes,1,Yes,1,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,44.55,44.55,No,0
3620-MWJNE,Male,1,0,No,0,No,0,2,Yes,1,No,1,DSL,1,Yes,2,No,1,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,54.45,87.30,No,0
8573-JGCZW,Male,1,0,No,0,No,0,17,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,Yes,1,Bank transfer (automatic),0,0,0,19.65,351.55,No,0
6837-HAEVO,Male,1,0,Yes,1,Yes,1,69,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Electronic check,1,0,0,105,7297.75,No,0
6701-YVNQG,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,88.7,6301.70,No,0
9306-CPCBC,Female,0,0,No,0,No,0,3,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,74.25,210.30,Yes,1
4304-XUMGI,Male,1,1,Yes,1,Yes,1,50,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,No,1,No,1,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,75.15,3822.45,No,0
9504-YAZWB,Female,0,0,No,0,No,0,53,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,20.25,1048.45,No,0
8819-ZBYNA,Female,0,0,Yes,1,No,0,58,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,109.1,6393.65,No,0
6174-NRBTZ,Male,1,0,No,0,No,0,46,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,No,1,No,1,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,30.75,1489.30,No,0
9481-IEBZY,Male,1,1,Yes,1,No,0,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,112.9,8061.50,No,0
1833-VGRUM,Female,0,1,No,0,No,0,1,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,74.2,74.20,Yes,1
6137-NICCO,Female,0,0,Yes,1,Yes,1,6,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,94.05,518.75,No,0
9065-ZCPQX,Male,1,0,Yes,1,No,0,72,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Two year,2,No,0,Bank transfer (automatic),0,0,0,78.85,5763.15,No,0
6402-EJMWF,Male,1,0,No,0,No,0,4,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,Yes,1,Mailed check,0,1,0,55.3,238.50,No,0
3620-EHIMZ,Female,0,0,Yes,1,Yes,1,52,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,19.35,1031.70,No,0
3213-VVOLG,Male,1,0,Yes,1,Yes,1,0,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,25.35,2275.00,No,0
6870-ECSHE,Female,0,0,No,0,No,0,2,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,20.45,34.80,No,0
8747-UDCOI,Female,0,0,Yes,1,No,0,65,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,19.35,1319.95,No,0
8374-XGEJJ,Male,1,1,Yes,1,No,0,43,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,101,4388.40,Yes,1
2656-TABEH,Male,1,0,Yes,1,No,0,4,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.2,420.20,Yes,1
6946-LMSQS,Male,1,1,Yes,1,No,0,25,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,89.05,2177.45,Yes,1
4626-OZDTJ,Female,0,0,Yes,1,No,0,51,Yes,1,Yes,2,DSL,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,78.65,3950.85,No,0
9169-BSVIN,Male,1,0,No,0,No,0,12,Yes,1,Yes,2,DSL,1,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,74.75,827.05,No,0
2325-ZUSFD,Female,0,0,Yes,1,Yes,1,57,Yes,1,No,1,DSL,1,Yes,2,No,1,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,70.1,3913.30,Yes,1
8194-PEEBY,Female,0,0,Yes,1,Yes,1,24,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,19.9,533.50,No,0
6872-HXFNF,Female,0,0,Yes,1,No,0,64,Yes,1,Yes,2,DSL,1,No,1,No,1,Yes,2,Yes,2,No,1,No,1,One year,1,No,0,Bank transfer (automatic),0,0,0,58.35,3756.45,No,0
3932-CMDTD,Female,0,0,No,0,No,0,4,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,105.65,443.90,Yes,1
7714-YXSMB,Female,0,0,No,0,No,0,26,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,100.5,2599.95,No,0
8387-UGUSU,Female,0,0,Yes,1,Yes,1,15,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20.05,284.30,No,0
1080-BWSYE,Male,1,1,Yes,1,No,0,64,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Credit card (automatic),0,0,1,25.65,1740.80,No,0
4039-HEUNW,Male,1,1,Yes,1,No,0,36,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,96.5,3436.10,Yes,1
1194-HVAIF,Female,0,0,Yes,1,No,0,27,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,No,0,Credit card (automatic),0,0,1,95,2462.55,No,0
0812-WUPTB,Male,1,1,Yes,1,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,70.85,70.85,Yes,1
3594-UVONA,Female,0,0,No,0,No,0,35,Yes,1,Yes,2,DSL,1,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,85.95,3110.10,Yes,1
0004-TLHLJ,Male,1,0,No,0,No,0,4,Yes,1,No,1,Fiber optic,2,No,1,No,1,Yes,2,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,73.9,280.85,Yes,1
1767-TGTKO,Female,0,0,Yes,1,Yes,1,8,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,45.45,411.75,No,0
8439-LTUGF,Male,1,0,No,0,No,0,10,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,20,198.60,No,0
8805-JNRAZ,Female,0,0,No,0,No,0,2,Yes,1,No,1,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,49.2,103.70,No,0
5089-IFSDP,Female,0,0,Yes,1,No,0,58,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,109.45,6144.55,Yes,1
6418-HNFED,Male,1,0,Yes,1,No,0,51,Yes,1,No,1,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,83.25,4089.45,No,0
0206-OYVOC,Female,0,0,Yes,1,Yes,1,46,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,Yes,1,Mailed check,0,1,0,19.25,864.20,No,0
7291-CDTMJ,Male,1,0,No,0,No,0,1,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,19.65,19.65,No,0
7128-GGCNO,Male,1,0,No,0,No,0,46,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,72.8,3249.40,No,0
0237-YFUTL,Female,0,0,Yes,1,No,0,50,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,109.65,5405.80,No,0
7691-KGKGP,Male,1,0,Yes,1,Yes,1,53,Yes,1,No,1,DSL,1,No,1,Yes,2,No,1,Yes,2,Yes,2,No,1,Month-to-month,0,No,0,Credit card (automatic),0,0,1,65,3363.80,No,0
6710-HSJRD,Male,1,0,Yes,1,No,0,61,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,114.1,7132.15,No,0
3675-EQOZA,Male,1,0,No,0,No,0,5,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Bank transfer (automatic),0,0,0,20.65,93.55,No,0
0840-DCNZE,Male,1,0,No,0,No,0,47,Yes,1,No,1,DSL,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,86.95,4138.90,No,0
1732-FEKLD,Female,0,0,No,0,No,0,54,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,No,1,One year,1,Yes,1,Bank transfer (automatic),0,0,0,94.75,5121.75,No,0
9862-KJTYK,Male,1,0,No,0,Yes,1,19,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,25.35,566.10,No,0
0479-HMSWA,Female,0,0,No,0,Yes,1,26,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Electronic check,1,0,0,105.45,2715.30,No,0
5854-KSRBJ,Male,1,0,Yes,1,Yes,1,70,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,25.4,1782.05,No,0
0365-BZUWY,Male,1,0,Yes,1,No,0,17,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,102.55,1742.50,No,0
4817-VYYWS,Female,0,0,No,0,No,0,30,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.2,2983.80,Yes,1
5701-SVCWR,Female,0,0,No,0,Yes,1,1,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,24,24.00,No,0
3129-AAQOU,Female,0,0,Yes,1,Yes,1,19,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Mailed check,0,1,0,25.6,485.90,No,0
4922-CVPDX,Female,0,0,Yes,1,No,0,26,Yes,1,No,1,DSL,1,No,1,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Two year,2,Yes,1,Credit card (automatic),0,0,1,73.5,1905.70,No,0
1396-QWFBJ,Female,0,0,Yes,1,Yes,1,21,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,74.05,1565.70,Yes,1
1357-BIJKI,Male,1,0,Yes,1,No,0,50,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,98.25,4858.70,No,0
1099-BTKWT,Female,0,0,Yes,1,No,0,68,No,0,No phone service,0,DSL,1,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,54.4,3723.65,No,0
5299-SJCZT,Male,1,0,No,0,No,0,3,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Bank transfer (automatic),0,0,0,101.55,298.35,Yes,1
2018-PZKMU,Male,1,0,Yes,1,Yes,1,9,Yes,1,No,1,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Month-to-month,0,No,0,Electronic check,1,0,0,103.1,970.45,No,0
7340-KEFQE,Female,0,0,Yes,1,Yes,1,51,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,Yes,2,No,1,No,1,Two year,2,No,0,Bank transfer (automatic),0,0,0,34.2,1782.00,No,0
4570-QHXHL,Female,0,0,No,0,No,0,9,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,43.75,405.70,No,0
2403-BCASL,Male,1,1,Yes,1,Yes,1,41,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,111.95,4534.90,Yes,1
7392-YYPYJ,Male,1,0,No,0,No,0,22,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,No,1,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,100.65,2415.95,No,0
2898-LSJGD,Female,0,0,Yes,1,Yes,1,21,No,0,No phone service,0,DSL,1,Yes,2,No,1,Yes,2,No,1,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,55.95,1157.05,Yes,1
2223-GDSHL,Male,1,0,Yes,1,Yes,1,71,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,116.05,8297.50,No,0
7359-PTSXY,Male,1,0,No,0,No,0,1,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,45.75,45.75,Yes,1
9470-RTWDV,Male,1,0,Yes,1,Yes,1,26,Yes,1,Yes,2,DSL,1,No,1,No,1,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Credit card (automatic),0,0,1,82,2083.10,No,0
2176-OSJUV,Male,1,0,Yes,1,No,0,71,Yes,1,Yes,2,DSL,1,Yes,2,Yes,2,No,1,Yes,2,No,1,No,1,Two year,2,No,0,Bank transfer (automatic),0,0,0,65.15,4681.75,No,0
9348-YVOMK,Male,1,0,No,0,No,0,4,Yes,1,No,1,DSL,1,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Credit card (automatic),0,0,1,44.8,176.20,No,0
8104-OSKWT,Female,0,0,No,0,No,0,12,Yes,1,Yes,2,Fiber optic,2,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,79.8,1001.20,No,0
4521-YEEHE,Female,0,0,Yes,1,No,0,18,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,Yes,2,Yes,2,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,88.85,1594.75,No,0
4090-KPJIP,Female,0,0,No,0,No,0,3,Yes,1,Yes,2,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Electronic check,1,0,0,74.95,212.40,No,0
3786-WOVKF,Female,0,1,Yes,1,No,0,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,No,1,No,1,Yes,2,Yes,2,One year,1,Yes,1,Bank transfer (automatic),0,0,0,106.85,7677.40,No,0
4503-BDXBD,Male,1,0,No,0,No,0,11,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,74.95,815.50,Yes,1
6086-ESGRL,Female,0,0,No,0,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,No,1,Yes,2,Month-to-month,0,No,0,Credit card (automatic),0,0,1,80.15,80.15,Yes,1
2592-HODOV,Male,1,0,No,0,No,0,13,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Credit card (automatic),0,0,1,19.3,259.65,No,0
3886-CERTZ,Female,0,0,Yes,1,No,0,72,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,One year,1,Yes,1,Electronic check,1,0,0,109.25,8109.80,Yes,1
7995-ZHHNZ,Male,1,0,Yes,1,No,0,42,Yes,1,Yes,2,DSL,1,Yes,2,No,1,No,1,No,1,No,1,No,1,One year,1,No,0,Credit card (automatic),0,0,1,56.1,2386.85,No,0
3824-RHKVR,Female,0,0,No,0,No,0,17,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Credit card (automatic),0,0,1,19.7,340.35,No,0
5816-SCGFC,Female,0,1,No,0,No,0,7,Yes,1,No,1,DSL,1,No,1,Yes,2,No,1,No,1,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,51.3,419.35,No,0
5989-AXPUC,Female,0,0,Yes,1,No,0,68,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,No,0,Mailed check,0,1,0,118.6,7990.05,No,0
4979-HPRFL,Male,1,0,Yes,1,Yes,1,56,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Bank transfer (automatic),0,0,0,24.15,1402.25,No,0
8590-OHDIW,Female,0,0,Yes,1,Yes,1,38,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,20.3,749.35,No,0
8015-IHCGW,Female,0,0,Yes,1,Yes,1,72,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Electronic check,1,0,0,115.5,8425.15,No,0
2332-TODQS,Female,0,0,No,0,No,0,48,Yes,1,Yes,2,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Credit card (automatic),0,0,1,25.05,1171.50,No,0
9278-VZKCD,Female,0,1,Yes,1,No,0,52,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,No,1,Yes,2,Yes,2,Month-to-month,0,Yes,1,Electronic check,1,0,0,109.1,5647.95,No,0
8008-OTEZX,Female,0,0,Yes,1,Yes,1,35,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,One year,1,No,0,Mailed check,0,1,0,19.65,708.80,No,0
2773-OVBPK,Male,1,0,Yes,1,No,0,67,Yes,1,Yes,2,Fiber optic,2,No,1,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,111.3,7567.20,No,0
5999-LCXAO,Female,0,0,No,0,No,0,1,No,0,No phone service,0,DSL,1,Yes,2,No,1,No,1,No,1,No,1,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,29.9,29.90,No,0
5206-XZZQI,Male,1,0,No,0,No,0,53,Yes,1,No,1,Fiber optic,2,No,1,Yes,2,No,1,Yes,2,No,1,No,1,Month-to-month,0,Yes,1,Mailed check,0,1,0,80.6,4348.10,No,0
4803-LBYPN,Male,1,0,Yes,1,Yes,1,34,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Month-to-month,0,No,0,Mailed check,0,1,0,20.8,635.90,No,0
5759-RCVCB,Female,0,0,No,0,No,0,3,No,0,No phone service,0,DSL,1,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,No,0,Credit card (automatic),0,0,1,35.2,108.95,Yes,1
6372-RFVNS,Female,0,0,Yes,1,No,0,1,Yes,1,No,1,Fiber optic,2,No,1,No,1,No,1,No,1,Yes,2,No,1,Month-to-month,0,No,0,Electronic check,1,0,0,78.8,78.80,Yes,1
2139-FQHLM,Male,1,0,No,0,No,0,19,Yes,1,No,1,Fiber optic,2,No,1,No,1,Yes,2,Yes,2,Yes,2,No,1,Month-to-month,0,No,0,Mailed check,0,1,0,89.95,1682.40,No,0
8261-GWDBQ,Female,0,1,Yes,1,No,0,60,Yes,1,Yes,2,Fiber optic,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Yes,2,Two year,2,Yes,1,Bank transfer (automatic),0,0,0,116.05,6925.90,No,0
1093-YSWCA,Male,1,0,No,0,No,0,11,Yes,1,No,1,No,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,No internet service,0,Two year,2,No,0,Credit card (automatic),0,0,1,19.55,223.15,No,0
